year,soc_occupation_code,soc_major,soc_minor,soc_unit,description,sex,emp_type,fp_time,value
2016,3562,3,56,2,Human resources and industrial relations officers,female,self-employed,part,
2016,3563,3,56,3,Vocational and industrial trainers and instructors,male,employees,full,60886.0
2016,3563,3,56,3,Vocational and industrial trainers and instructors,female,employees,full,52469.0
2016,3563,3,56,3,Vocational and industrial trainers and instructors,male,employees,part,5820.0
2016,3563,3,56,3,Vocational and industrial trainers and instructors,female,employees,part,26618.0
2016,3563,3,56,3,Vocational and industrial trainers and instructors,male,self-employed,full,8784.0
2016,3563,3,56,3,Vocational and industrial trainers and instructors,female,self-employed,full,4762.0
2016,3563,3,56,3,Vocational and industrial trainers and instructors,male,self-employed,part,
2016,3563,3,56,3,Vocational and industrial trainers and instructors,female,self-employed,part,
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,male,employees,full,9010.0
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,female,employees,full,8589.0
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,male,employees,part,
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,female,employees,part,6708.0
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,male,self-employed,full,
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,female,self-employed,full,
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,male,self-employed,part,
2016,3564,3,56,4,Careers advisers and vocational guidance specialists,female,self-employed,part,
2016,3565,3,56,5,Inspectors of standards and regulations,male,employees,full,24867.0
2016,3565,3,56,5,Inspectors of standards and regulations,female,employees,full,10071.0
2016,3565,3,56,5,Inspectors of standards and regulations,male,employees,part,
2016,3565,3,56,5,Inspectors of standards and regulations,female,employees,part,
2016,3565,3,56,5,Inspectors of standards and regulations,male,self-employed,full,
2016,3565,3,56,5,Inspectors of standards and regulations,female,self-employed,full,
2016,3565,3,56,5,Inspectors of standards and regulations,male,self-employed,part,
2016,3565,3,56,5,Inspectors of standards and regulations,female,self-employed,part,
2016,3567,3,56,7,Health and safety officers,male,employees,full,31252.0
2016,3567,3,56,7,Health and safety officers,female,employees,full,10672.0
2016,3567,3,56,7,Health and safety officers,male,employees,part,
2016,3567,3,56,7,Health and safety officers,female,employees,part,
2016,3567,3,56,7,Health and safety officers,male,self-employed,full,7801.0
2016,3567,3,56,7,Health and safety officers,female,self-employed,full,
2016,3567,3,56,7,Health and safety officers,male,self-employed,part,6025.0
2016,3567,3,56,7,Health and safety officers,female,self-employed,part,
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,male,employees,full,642587.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,female,employees,full,1349413.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,male,employees,part,98749.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,female,employees,part,981602.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,male,self-employed,full,18698.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,female,self-employed,full,34512.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,male,self-employed,part,13653.0
2016,4,4,,,ADMINISTRATIVE AND SECRETARIAL OCCUPATIONS,female,self-employed,part,69256.0
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,male,employees,full,98601.0
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,female,employees,full,150935.0
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,male,employees,part,14930.0
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,female,employees,part,93251.0
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,male,self-employed,full,
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,female,self-employed,full,
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,male,self-employed,part,
2016,411,4,11,,Administrative Occupations: Government and Related Organisations,female,self-employed,part,
2016,4112,4,11,2,National government administrative occupations,male,employees,full,59653.0
2016,4112,4,11,2,National government administrative occupations,female,employees,full,73366.0
2016,4112,4,11,2,National government administrative occupations,male,employees,part,
2016,4112,4,11,2,National government administrative occupations,female,employees,part,43413.0
2016,4112,4,11,2,National government administrative occupations,male,self-employed,full,
2016,4112,4,11,2,National government administrative occupations,female,self-employed,full,
2016,4112,4,11,2,National government administrative occupations,male,self-employed,part,
2016,4112,4,11,2,National government administrative occupations,female,self-employed,part,
2016,4113,4,11,3,Local government administrative occupations,male,employees,full,26236.0
2016,4113,4,11,3,Local government administrative occupations,female,employees,full,67315.0
2016,4113,4,11,3,Local government administrative occupations,male,employees,part,5748.0
2016,4113,4,11,3,Local government administrative occupations,female,employees,part,36084.0
2016,4113,4,11,3,Local government administrative occupations,male,self-employed,full,
2016,4113,4,11,3,Local government administrative occupations,female,self-employed,full,
2016,4113,4,11,3,Local government administrative occupations,male,self-employed,part,
2016,4113,4,11,3,Local government administrative occupations,female,self-employed,part,
2016,4114,4,11,4,Officers of non-governmental organisations,male,employees,full,12712.0
2016,4114,4,11,4,Officers of non-governmental organisations,female,employees,full,10254.0
2016,4114,4,11,4,Officers of non-governmental organisations,male,employees,part,5689.0
2016,4114,4,11,4,Officers of non-governmental organisations,female,employees,part,13754.0
2016,4114,4,11,4,Officers of non-governmental organisations,male,self-employed,full,
2016,4114,4,11,4,Officers of non-governmental organisations,female,self-employed,full,
2016,4114,4,11,4,Officers of non-governmental organisations,male,self-employed,part,
2016,4114,4,11,4,Officers of non-governmental organisations,female,self-employed,part,
2016,412,4,12,,Administrative Occupations: Finance,male,employees,full,181895.0
2016,412,4,12,,Administrative Occupations: Finance,female,employees,full,283579.0
2016,412,4,12,,Administrative Occupations: Finance,male,employees,part,17883.0
2016,412,4,12,,Administrative Occupations: Finance,female,employees,part,203239.0
2016,412,4,12,,Administrative Occupations: Finance,male,self-employed,full,9336.0
2016,412,4,12,,Administrative Occupations: Finance,female,self-employed,full,16193.0
2016,412,4,12,,Administrative Occupations: Finance,male,self-employed,part,6934.0
2016,412,4,12,,Administrative Occupations: Finance,female,self-employed,part,25457.0
2016,4121,4,12,1,Credit controllers,male,employees,full,11701.0
2016,4121,4,12,1,Credit controllers,female,employees,full,16287.0
2016,4121,4,12,1,Credit controllers,male,employees,part,
2016,4121,4,12,1,Credit controllers,female,employees,part,4811.0
2016,4121,4,12,1,Credit controllers,male,self-employed,full,
2016,4121,4,12,1,Credit controllers,female,self-employed,full,
2016,4121,4,12,1,Credit controllers,male,self-employed,part,
2016,4121,4,12,1,Credit controllers,female,self-employed,part,
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",male,employees,full,97655.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",female,employees,full,133384.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",male,employees,part,10050.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",female,employees,part,94100.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",male,self-employed,full,6748.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",female,self-employed,full,12952.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",male,self-employed,part,6319.0
2016,4122,4,12,2,"Book-keepers, payroll managers and wages clerks",female,self-employed,part,21624.0
2016,4123,4,12,3,Bank and post office clerks,male,employees,full,27281.0
2016,4123,4,12,3,Bank and post office clerks,female,employees,full,40591.0
2016,4123,4,12,3,Bank and post office clerks,male,employees,part,
2016,4123,4,12,3,Bank and post office clerks,female,employees,part,39976.0
2016,4123,4,12,3,Bank and post office clerks,male,self-employed,full,
2016,4123,4,12,3,Bank and post office clerks,female,self-employed,full,
2016,4123,4,12,3,Bank and post office clerks,male,self-employed,part,
2016,4123,4,12,3,Bank and post office clerks,female,self-employed,part,
2016,4124,4,12,4,Finance officers,male,employees,full,9535.0
2016,4124,4,12,4,Finance officers,female,employees,full,16216.0
2016,4124,4,12,4,Finance officers,male,employees,part,
2016,4124,4,12,4,Finance officers,female,employees,part,
2016,4124,4,12,4,Finance officers,male,self-employed,full,
2016,4124,4,12,4,Finance officers,female,self-employed,full,
2016,4124,4,12,4,Finance officers,male,self-employed,part,
2016,4124,4,12,4,Finance officers,female,self-employed,part,
2016,4129,4,12,9,Financial administrative occupations n.e.c.,male,employees,full,35723.0
2016,4129,4,12,9,Financial administrative occupations n.e.c.,female,employees,full,77101.0
2016,4129,4,12,9,Financial administrative occupations n.e.c.,male,employees,part,4508.0
2016,4129,4,12,9,Financial administrative occupations n.e.c.,female,employees,part,59928.0
2016,4129,4,12,9,Financial administrative occupations n.e.c.,male,self-employed,full,
2016,4129,4,12,9,Financial administrative occupations n.e.c.,female,self-employed,full,
2016,4129,4,12,9,Financial administrative occupations n.e.c.,male,self-employed,part,
2016,4129,4,12,9,Financial administrative occupations n.e.c.,female,self-employed,part,
2016,413,4,13,,Administrative Occupations: Records,male,employees,full,141519.0
2016,413,4,13,,Administrative Occupations: Records,female,employees,full,148853.0
2016,413,4,13,,Administrative Occupations: Records,male,employees,part,17666.0
2016,413,4,13,,Administrative Occupations: Records,female,employees,part,80283.0
2016,413,4,13,,Administrative Occupations: Records,male,self-employed,full,4661.0
2016,413,4,13,,Administrative Occupations: Records,female,self-employed,full,
2016,413,4,13,,Administrative Occupations: Records,male,self-employed,part,
2016,413,4,13,,Administrative Occupations: Records,female,self-employed,part,
2016,4131,4,13,1,Records clerks and assistants,male,employees,full,23381.0
2016,4131,4,13,1,Records clerks and assistants,female,employees,full,48953.0
2016,4131,4,13,1,Records clerks and assistants,male,employees,part,
2016,4131,4,13,1,Records clerks and assistants,female,employees,part,33608.0
2016,4131,4,13,1,Records clerks and assistants,male,self-employed,full,
2016,4131,4,13,1,Records clerks and assistants,female,self-employed,full,
2016,4131,4,13,1,Records clerks and assistants,male,self-employed,part,
2016,4131,4,13,1,Records clerks and assistants,female,self-employed,part,
2016,4132,4,13,2,Pensions and insurance clerks and assistants,male,employees,full,27473.0
2016,4132,4,13,2,Pensions and insurance clerks and assistants,female,employees,full,35588.0
2016,4132,4,13,2,Pensions and insurance clerks and assistants,male,employees,part,
2016,4132,4,13,2,Pensions and insurance clerks and assistants,female,employees,part,10042.0
2016,4132,4,13,2,Pensions and insurance clerks and assistants,male,self-employed,full,
2016,4132,4,13,2,Pensions and insurance clerks and assistants,female,self-employed,full,
2016,4132,4,13,2,Pensions and insurance clerks and assistants,male,self-employed,part,
2016,4132,4,13,2,Pensions and insurance clerks and assistants,female,self-employed,part,
2016,4133,4,13,3,Stock control clerks and assistants,male,employees,full,35747.0
2016,4133,4,13,3,Stock control clerks and assistants,female,employees,full,30511.0
2016,4133,4,13,3,Stock control clerks and assistants,male,employees,part,6969.0
2016,4133,4,13,3,Stock control clerks and assistants,female,employees,part,11081.0
2016,4133,4,13,3,Stock control clerks and assistants,male,self-employed,full,
2016,4133,4,13,3,Stock control clerks and assistants,female,self-employed,full,
2016,4133,4,13,3,Stock control clerks and assistants,male,self-employed,part,
2016,4133,4,13,3,Stock control clerks and assistants,female,self-employed,part,
2016,4134,4,13,4,Transport and distribution clerks and assistants,male,employees,full,44902.0
2016,4134,4,13,4,Transport and distribution clerks and assistants,female,employees,full,16618.0
2016,4134,4,13,4,Transport and distribution clerks and assistants,male,employees,part,
2016,4134,4,13,4,Transport and distribution clerks and assistants,female,employees,part,
2016,4134,4,13,4,Transport and distribution clerks and assistants,male,self-employed,full,
2016,4134,4,13,4,Transport and distribution clerks and assistants,female,self-employed,full,
2016,4134,4,13,4,Transport and distribution clerks and assistants,male,self-employed,part,
2016,4134,4,13,4,Transport and distribution clerks and assistants,female,self-employed,part,
2016,4135,4,13,5,Library clerks and assistants,male,employees,full,
2016,4135,4,13,5,Library clerks and assistants,female,employees,full,4543.0
2016,4135,4,13,5,Library clerks and assistants,male,employees,part,
2016,4135,4,13,5,Library clerks and assistants,female,employees,part,14081.0
2016,4135,4,13,5,Library clerks and assistants,male,self-employed,full,
2016,4135,4,13,5,Library clerks and assistants,female,self-employed,full,
2016,4135,4,13,5,Library clerks and assistants,male,self-employed,part,
2016,4135,4,13,5,Library clerks and assistants,female,self-employed,part,
2016,4138,4,13,8,Human resources administrative occupations,male,employees,full,6354.0
2016,4138,4,13,8,Human resources administrative occupations,female,employees,full,12640.0
2016,4138,4,13,8,Human resources administrative occupations,male,employees,part,
2016,4138,4,13,8,Human resources administrative occupations,female,employees,part,8020.0
2016,4138,4,13,8,Human resources administrative occupations,male,self-employed,full,
2016,4138,4,13,8,Human resources administrative occupations,female,self-employed,full,
2016,4138,4,13,8,Human resources administrative occupations,male,self-employed,part,
2016,4138,4,13,8,Human resources administrative occupations,female,self-employed,part,
2016,415,4,15,,Other Administrative Occupations,male,employees,full,136644.0
2016,415,4,15,,Other Administrative Occupations,female,employees,full,317964.0
2016,415,4,15,,Other Administrative Occupations,male,employees,part,31002.0
2016,415,4,15,,Other Administrative Occupations,female,employees,part,282562.0
2016,415,4,15,,Other Administrative Occupations,male,self-employed,full,
2016,415,4,15,,Other Administrative Occupations,female,self-employed,full,8268.0
2016,415,4,15,,Other Administrative Occupations,male,self-employed,part,
2016,415,4,15,,Other Administrative Occupations,female,self-employed,part,26744.0
2016,4151,4,15,1,Sales administrators,male,employees,full,14563.0
2016,4151,4,15,1,Sales administrators,female,employees,full,33124.0
2016,4151,4,15,1,Sales administrators,male,employees,part,
2016,4151,4,15,1,Sales administrators,female,employees,part,20034.0
2016,4151,4,15,1,Sales administrators,male,self-employed,full,
2016,4151,4,15,1,Sales administrators,female,self-employed,full,
2016,4151,4,15,1,Sales administrators,male,self-employed,part,
2016,4151,4,15,1,Sales administrators,female,self-employed,part,
2016,4159,4,15,9,Other administrative occupations n.e.c.,male,employees,full,122081.0
2016,4159,4,15,9,Other administrative occupations n.e.c.,female,employees,full,284840.0
2016,4159,4,15,9,Other administrative occupations n.e.c.,male,employees,part,29553.0
2016,4159,4,15,9,Other administrative occupations n.e.c.,female,employees,part,262528.0
2016,4159,4,15,9,Other administrative occupations n.e.c.,male,self-employed,full,
2016,4159,4,15,9,Other administrative occupations n.e.c.,female,self-employed,full,7564.0
2016,4159,4,15,9,Other administrative occupations n.e.c.,male,self-employed,part,
2016,4159,4,15,9,Other administrative occupations n.e.c.,female,self-employed,part,24851.0
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,male,employees,full,48175.0
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,female,employees,full,127647.0
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,male,employees,part,
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,female,employees,part,40158.0
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,male,self-employed,full,
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,female,self-employed,full,
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,male,self-employed,part,
2016,416,4,16,,Administrative Occupations: Office Managers and Supervisors,female,self-employed,part,
2016,4161,4,16,1,Office managers,male,employees,full,31396.0
2016,4161,4,16,1,Office managers,female,employees,full,98652.0
2016,4161,4,16,1,Office managers,male,employees,part,
2016,4161,4,16,1,Office managers,female,employees,part,33566.0
2016,4161,4,16,1,Office managers,male,self-employed,full,
2016,4161,4,16,1,Office managers,female,self-employed,full,
2016,4161,4,16,1,Office managers,male,self-employed,part,
2016,4161,4,16,1,Office managers,female,self-employed,part,
2016,4162,4,16,2,Office supervisors,male,employees,full,16779.0
2016,4162,4,16,2,Office supervisors,female,employees,full,28995.0
2016,4162,4,16,2,Office supervisors,male,employees,part,
2016,4162,4,16,2,Office supervisors,female,employees,part,6592.0
2016,4162,4,16,2,Office supervisors,male,self-employed,full,
2016,4162,4,16,2,Office supervisors,female,self-employed,full,
2016,4162,4,16,2,Office supervisors,male,self-employed,part,
2016,4162,4,16,2,Office supervisors,female,self-employed,part,
2016,421,4,21,,Secretarial and Related Occupations,male,employees,full,35753.0
2016,421,4,21,,Secretarial and Related Occupations,female,employees,full,320435.0
2016,421,4,21,,Secretarial and Related Occupations,male,employees,part,13277.0
2016,421,4,21,,Secretarial and Related Occupations,female,employees,part,282109.0
2016,421,4,21,,Secretarial and Related Occupations,male,self-employed,full,
2016,421,4,21,,Secretarial and Related Occupations,female,self-employed,full,5120.0
2016,421,4,21,,Secretarial and Related Occupations,male,self-employed,part,
2016,421,4,21,,Secretarial and Related Occupations,female,self-employed,part,10208.0
2016,4211,4,21,1,Medical secretaries,male,employees,full,
2016,4211,4,21,1,Medical secretaries,female,employees,full,38032.0
2016,4211,4,21,1,Medical secretaries,male,employees,part,
2016,4211,4,21,1,Medical secretaries,female,employees,part,25352.0
2016,4211,4,21,1,Medical secretaries,male,self-employed,full,
2016,4211,4,21,1,Medical secretaries,female,self-employed,full,
2016,4211,4,21,1,Medical secretaries,male,self-employed,part,
2016,4211,4,21,1,Medical secretaries,female,self-employed,part,
2016,4212,4,21,2,Legal secretaries,male,employees,full,
2016,4212,4,21,2,Legal secretaries,female,employees,full,28419.0
2016,4212,4,21,2,Legal secretaries,male,employees,part,
2016,4212,4,21,2,Legal secretaries,female,employees,part,9479.0
2016,4212,4,21,2,Legal secretaries,male,self-employed,full,
2016,4212,4,21,2,Legal secretaries,female,self-employed,full,
2016,4212,4,21,2,Legal secretaries,male,self-employed,part,
2016,4212,4,21,2,Legal secretaries,female,self-employed,part,
2016,4213,4,21,3,School secretaries,male,employees,full,
2016,4213,4,21,3,School secretaries,female,employees,full,35043.0
2016,4213,4,21,3,School secretaries,male,employees,part,
2016,4213,4,21,3,School secretaries,female,employees,part,29250.0
2016,4213,4,21,3,School secretaries,male,self-employed,full,
2016,4213,4,21,3,School secretaries,female,self-employed,full,
2016,4213,4,21,3,School secretaries,male,self-employed,part,
2016,4213,4,21,3,School secretaries,female,self-employed,part,
2016,4214,4,21,4,Company secretaries,male,employees,full,
2016,4214,4,21,4,Company secretaries,female,employees,full,11137.0
2016,4214,4,21,4,Company secretaries,male,employees,part,
2016,4214,4,21,4,Company secretaries,female,employees,part,16768.0
2016,4214,4,21,4,Company secretaries,male,self-employed,full,
2016,4214,4,21,4,Company secretaries,female,self-employed,full,
2016,4214,4,21,4,Company secretaries,male,self-employed,part,
2016,4214,4,21,4,Company secretaries,female,self-employed,part,
2016,4215,4,21,5,Personal assistants and other secretaries,male,employees,full,
2016,4215,4,21,5,Personal assistants and other secretaries,female,employees,full,119657.0
2016,4215,4,21,5,Personal assistants and other secretaries,male,employees,part,
2016,4215,4,21,5,Personal assistants and other secretaries,female,employees,part,63787.0
2016,4215,4,21,5,Personal assistants and other secretaries,male,self-employed,full,
2016,4215,4,21,5,Personal assistants and other secretaries,female,self-employed,full,
2016,4215,4,21,5,Personal assistants and other secretaries,male,self-employed,part,
2016,4215,4,21,5,Personal assistants and other secretaries,female,self-employed,part,6248.0
2016,4216,4,21,6,Receptionists,male,employees,full,13383.0
2016,4216,4,21,6,Receptionists,female,employees,full,78549.0
2016,4216,4,21,6,Receptionists,male,employees,part,11561.0
2016,4216,4,21,6,Receptionists,female,employees,part,128609.0
2016,4216,4,21,6,Receptionists,male,self-employed,full,
2016,4216,4,21,6,Receptionists,female,self-employed,full,
2016,4216,4,21,6,Receptionists,male,self-employed,part,
2016,4216,4,21,6,Receptionists,female,self-employed,part,
2016,4217,4,21,7,Typists and related keyboard occupations,male,employees,full,13581.0
2016,4217,4,21,7,Typists and related keyboard occupations,female,employees,full,9598.0
2016,4217,4,21,7,Typists and related keyboard occupations,male,employees,part,
2016,4217,4,21,7,Typists and related keyboard occupations,female,employees,part,8864.0
2016,4217,4,21,7,Typists and related keyboard occupations,male,self-employed,full,
2016,4217,4,21,7,Typists and related keyboard occupations,female,self-employed,full,
2016,4217,4,21,7,Typists and related keyboard occupations,male,self-employed,part,
2016,4217,4,21,7,Typists and related keyboard occupations,female,self-employed,part,
2016,5,5,,,SKILLED TRADES OCCUPATIONS,male,employees,full,1790511.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,female,employees,full,156103.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,male,employees,part,119253.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,female,employees,part,77865.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,male,self-employed,full,1024567.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,female,self-employed,full,44359.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,male,self-employed,part,120130.0
2016,5,5,,,SKILLED TRADES OCCUPATIONS,female,self-employed,part,52830.0
2016,511,5,11,,Agricultural and Related Trades,male,employees,full,93127.0
2016,511,5,11,,Agricultural and Related Trades,female,employees,full,8001.0
2016,511,5,11,,Agricultural and Related Trades,male,employees,part,15486.0
2016,511,5,11,,Agricultural and Related Trades,female,employees,part,
2016,511,5,11,,Agricultural and Related Trades,male,self-employed,full,164569.0
2016,511,5,11,,Agricultural and Related Trades,female,self-employed,full,15320.0
2016,511,5,11,,Agricultural and Related Trades,male,self-employed,part,37356.0
2016,511,5,11,,Agricultural and Related Trades,female,self-employed,part,23330.0
2016,5111,5,11,1,Farmers,male,employees,full,10766.0
2016,5111,5,11,1,Farmers,female,employees,full,
2016,5111,5,11,1,Farmers,male,employees,part,
2016,5111,5,11,1,Farmers,female,employees,part,
2016,5111,5,11,1,Farmers,male,self-employed,full,83800.0
2016,5111,5,11,1,Farmers,female,self-employed,full,8859.0
2016,5111,5,11,1,Farmers,male,self-employed,part,9780.0
2016,5111,5,11,1,Farmers,female,self-employed,part,4643.0
2016,5112,5,11,2,Horticultural trades,male,employees,full,9526.0
2016,5112,5,11,2,Horticultural trades,female,employees,full,
2016,5112,5,11,2,Horticultural trades,male,employees,part,
2016,5112,5,11,2,Horticultural trades,female,employees,part,
2016,5112,5,11,2,Horticultural trades,male,self-employed,full,
2016,5112,5,11,2,Horticultural trades,female,self-employed,full,
2016,5112,5,11,2,Horticultural trades,male,self-employed,part,
2016,5112,5,11,2,Horticultural trades,female,self-employed,part,
2016,5113,5,11,3,Gardeners and landscape gardeners,male,employees,full,41742.0
2016,5113,5,11,3,Gardeners and landscape gardeners,female,employees,full,4678.0
2016,5113,5,11,3,Gardeners and landscape gardeners,male,employees,part,10419.0
2016,5113,5,11,3,Gardeners and landscape gardeners,female,employees,part,
2016,5113,5,11,3,Gardeners and landscape gardeners,male,self-employed,full,66456.0
2016,5113,5,11,3,Gardeners and landscape gardeners,female,self-employed,full,
2016,5113,5,11,3,Gardeners and landscape gardeners,male,self-employed,part,23933.0
2016,5113,5,11,3,Gardeners and landscape gardeners,female,self-employed,part,16863.0
2016,5114,5,11,4,Groundsmen and greenkeepers,male,employees,full,22179.0
2016,5114,5,11,4,Groundsmen and greenkeepers,female,employees,full,
2016,5114,5,11,4,Groundsmen and greenkeepers,male,employees,part,
2016,5114,5,11,4,Groundsmen and greenkeepers,female,employees,part,
2016,5114,5,11,4,Groundsmen and greenkeepers,male,self-employed,full,
2016,5114,5,11,4,Groundsmen and greenkeepers,female,self-employed,full,
2016,5114,5,11,4,Groundsmen and greenkeepers,male,self-employed,part,
2016,5114,5,11,4,Groundsmen and greenkeepers,female,self-employed,part,
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,male,employees,full,8914.0
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,female,employees,full,
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,male,employees,part,
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,female,employees,part,
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,male,self-employed,full,12146.0
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,female,self-employed,full,
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,male,self-employed,part,
2016,5119,5,11,9,Agricultural and fishing trades n.e.c.,female,self-employed,part,
2016,521,5,21,,"Metal Forming, Welding and Related Trades",male,employees,full,91668.0
2016,521,5,21,,"Metal Forming, Welding and Related Trades",female,employees,full,
2016,521,5,21,,"Metal Forming, Welding and Related Trades",male,employees,part,
2016,521,5,21,,"Metal Forming, Welding and Related Trades",female,employees,part,
2016,521,5,21,,"Metal Forming, Welding and Related Trades",male,self-employed,full,15155.0
2016,521,5,21,,"Metal Forming, Welding and Related Trades",female,self-employed,full,
2016,521,5,21,,"Metal Forming, Welding and Related Trades",male,self-employed,part,
2016,521,5,21,,"Metal Forming, Welding and Related Trades",female,self-employed,part,
2016,5211,5,21,1,Smiths and forge workers,male,employees,full,
2016,5211,5,21,1,Smiths and forge workers,female,employees,full,
2016,5211,5,21,1,Smiths and forge workers,male,employees,part,
2016,5211,5,21,1,Smiths and forge workers,female,employees,part,
2016,5211,5,21,1,Smiths and forge workers,male,self-employed,full,
2016,5211,5,21,1,Smiths and forge workers,female,self-employed,full,
2016,5211,5,21,1,Smiths and forge workers,male,self-employed,part,
2016,5211,5,21,1,Smiths and forge workers,female,self-employed,part,
2016,5212,5,21,2,"Moulders, core makers and die casters",male,employees,full,
2016,5212,5,21,2,"Moulders, core makers and die casters",female,employees,full,
2016,5212,5,21,2,"Moulders, core makers and die casters",male,employees,part,
2016,5212,5,21,2,"Moulders, core makers and die casters",female,employees,part,
2016,5212,5,21,2,"Moulders, core makers and die casters",male,self-employed,full,
2016,5212,5,21,2,"Moulders, core makers and die casters",female,self-employed,full,
2016,5212,5,21,2,"Moulders, core makers and die casters",male,self-employed,part,
2016,5212,5,21,2,"Moulders, core makers and die casters",female,self-employed,part,
2016,5213,5,21,3,Sheet metal workers,male,employees,full,12753.0
2016,5213,5,21,3,Sheet metal workers,female,employees,full,
2016,5213,5,21,3,Sheet metal workers,male,employees,part,
2016,5213,5,21,3,Sheet metal workers,female,employees,part,
2016,5213,5,21,3,Sheet metal workers,male,self-employed,full,
2016,5213,5,21,3,Sheet metal workers,female,self-employed,full,
2016,5213,5,21,3,Sheet metal workers,male,self-employed,part,
2016,5213,5,21,3,Sheet metal workers,female,self-employed,part,
2016,5214,5,21,4,"Metal plate workers, and riveters",male,employees,full,4696.0
2016,5214,5,21,4,"Metal plate workers, and riveters",female,employees,full,
2016,5214,5,21,4,"Metal plate workers, and riveters",male,employees,part,
2016,5214,5,21,4,"Metal plate workers, and riveters",female,employees,part,
2016,5214,5,21,4,"Metal plate workers, and riveters",male,self-employed,full,
2016,5214,5,21,4,"Metal plate workers, and riveters",female,self-employed,full,
2016,5214,5,21,4,"Metal plate workers, and riveters",male,self-employed,part,
2016,5214,5,21,4,"Metal plate workers, and riveters",female,self-employed,part,
2016,5215,5,21,5,Welding trades,male,employees,full,61666.0
2016,5215,5,21,5,Welding trades,female,employees,full,
2016,5215,5,21,5,Welding trades,male,employees,part,
2016,5215,5,21,5,Welding trades,female,employees,part,
2016,5215,5,21,5,Welding trades,male,self-employed,full,9885.0
2016,5215,5,21,5,Welding trades,female,self-employed,full,
2016,5215,5,21,5,Welding trades,male,self-employed,part,
2016,5215,5,21,5,Welding trades,female,self-employed,part,
2016,5216,5,21,6,Pipe fitters,male,employees,full,10161.0
2016,5216,5,21,6,Pipe fitters,female,employees,full,
2016,5216,5,21,6,Pipe fitters,male,employees,part,
2016,5216,5,21,6,Pipe fitters,female,employees,part,
2016,5216,5,21,6,Pipe fitters,male,self-employed,full,
2016,5216,5,21,6,Pipe fitters,female,self-employed,full,
2016,5216,5,21,6,Pipe fitters,male,self-employed,part,
2016,5216,5,21,6,Pipe fitters,female,self-employed,part,
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",male,employees,full,252442.0
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",female,employees,full,4987.0
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",male,employees,part,10598.0
